"year","id","wage","hours","emp","treat","female","IQ","KWW","educ","exper","tenure","age","married","black","south","urban","sibs","brthord","meduc","feduc"
2010,481,1121.04700389129,46,1,0,0,120,45,17,8,10,41,1,0,0,0,2,1,12,18
2010,482,1210.90444792403,40,1,1,1,93,26,11,14,0,34,1,0,1,1,5,3,12,12
2010,483,1062.28355775718,45,1,1,1,105,29,12,19,8,38,1,0,1,0,4,1,7,7
2010,484,1310.89036903845,50,1,1,1,98,29,13,10,2,38,1,0,0,1,5,NA,12,NA
2010,485,527.119016671168,60,1,0,1,88,38,11,19,5,39,1,0,1,1,4,5,NA,NA
2010,486,1226.53603329227,38,1,0,1,119,24,16,9,5,33,0,0,0,1,3,1,10,10
2010,487,1350.50791556456,55,1,0,1,115,56,18,14,9,41,1,0,0,1,1,1,12,12
2010,488,475.727346283744,40,1,0,1,74,27,11,15,7,39,1,0,0,1,10,6,6,11
2010,489,1817.27393163868,40,1,0,0,112,42,12,19,19,41,1,0,0,1,3,2,10,8
2010,490,1091.65553570619,50,1,0,0,119,41,18,11,19,42,1,0,0,1,1,NA,14,14
2010,491,1076.50767251866,65,1,1,1,95,36,12,14,7,43,1,0,0,1,5,1,10,10
2010,492,1388.66669767585,40,1,1,1,84,21,14,9,6,36,1,1,0,1,2,1,11,9
2010,493,0,0,0,0,0,121,30,16,7,4,33,1,0,0,0,1,NA,12,12
2010,494,1254.44239121403,48,1,1,0,104,25,12,17,2,37,1,1,0,1,7,2,12,8
2010,495,1009.43227669693,42,1,1,1,101,38,12,11,7,38,1,0,1,0,4,3,12,NA
2010,496,1402.77665918473,50,1,1,0,88,31,13,15,8,42,1,0,0,1,4,1,12,NA
2010,497,750.17625400266,40,1,0,0,78,33,13,14,4,34,0,1,0,1,5,5,8,9
2010,498,2480.31987907147,40,1,1,1,108,32,12,16,11,34,0,0,0,1,7,1,12,9
2010,499,0,0,0,1,1,101,43,12,18,2,42,1,0,0,1,1,2,NA,NA
2010,500,1254.80071525292,40,1,1,1,103,32,13,12,11,35,1,0,0,1,1,1,16,15
2010,501,733.443025430982,40,1,0,1,76,32,12,15,8,42,1,1,0,1,5,NA,NA,NA
2010,502,1543.68859964097,60,1,0,1,124,36,16,15,6,42,1,0,0,1,1,2,12,12
2010,503,1340.58097159418,40,1,1,1,98,33,12,18,15,41,1,0,0,1,4,5,8,8
2010,504,1245.37142684885,45,1,0,0,109,41,14,13,16,41,1,0,0,1,3,4,8,8
2010,505,387.576758815713,0,1,1,0,110,23,12,19,16,37,0,0,0,1,2,2,5,11
2010,506,1212.42061892722,50,1,1,0,87,33,12,22,11,41,1,0,0,1,5,5,8,NA
2010,507,1177.60779724928,45,1,0,1,111,38,12,19,15,39,1,0,0,1,0,1,16,4
2010,508,2759.86852210564,40,1,0,0,124,48,18,14,9,37,1,0,1,1,1,1,10,10
2010,509,2033.40765800893,40,1,1,1,103,32,12,21,13,39,1,0,0,1,3,4,8,8
2010,510,935.556323844032,40,1,0,0,114,37,13,10,6,33,1,0,1,1,2,2,12,10
2010,511,475.220338693451,40,1,1,0,108,26,13,12,9,35,1,0,0,1,3,NA,12,16
2010,512,571.310531627277,40,1,0,1,127,44,16,10,5,36,1,1,1,1,2,1,12,12
2010,513,1198.31574415995,44,1,0,0,89,36,10,13,10,37,1,0,1,1,6,7,9,NA
2010,514,919.032638267578,40,1,1,0,80,31,10,21,3,43,1,0,0,0,5,5,NA,NA
2010,515,811.868466754485,40,1,0,0,92,25,16,10,10,38,1,1,1,0,11,1,NA,NA
2010,516,1556.22711459394,40,1,1,1,120,35,13,7,2,33,1,0,1,1,3,4,10,12
2010,517,1126.2418579276,44,1,0,0,106,40,12,15,10,36,1,0,0,1,5,6,8,NA
2010,518,1254.14512404458,40,1,0,0,98,40,12,14,6,35,0,0,0,1,3,4,12,12
2010,519,1454.89377040899,45,1,1,1,60,34,16,10,6,36,1,0,1,1,2,3,NA,NA
2010,520,1744.25943739697,48,1,1,1,118,44,18,16,6,41,0,0,0,0,0,1,11,11
2010,521,0,0,0,0,0,86,22,11,7,0,38,1,1,0,1,5,2,11,NA
2010,522,1237.08189596011,40,1,0,0,95,42,17,7,12,42,1,0,0,1,1,2,16,8
2010,523,1603.29905029469,42,1,0,0,88,32,12,18,14,34,1,0,1,1,2,2,12,7
2010,524,1251.21857677728,35,1,0,0,109,32,12,14,5,36,1,0,0,0,2,2,17,NA
2010,525,1468.85228766278,40,1,0,1,112,42,12,16,19,37,1,0,0,0,3,1,NA,10
2010,526,787.307681454955,45,1,1,1,106,45,13,19,3,43,1,0,1,1,1,1,12,14
2010,527,667.869839696079,55,1,0,0,110,36,14,12,4,37,1,0,1,1,2,2,13,16
2010,528,1485.08446432342,40,1,1,1,70,18,12,16,7,37,0,1,0,1,6,NA,8,8
2010,529,1583.52204272869,40,1,0,0,83,51,13,9,11,38,1,0,1,1,2,3,12,12
2010,530,653.387659732522,50,1,1,1,113,37,12,16,7,41,0,0,0,1,1,2,9,9
2010,531,0,0,0,1,0,79,23,12,11,3,37,0,0,0,0,4,2,8,8
2010,532,1102.93350285928,54,1,0,1,96,39,12,12,4,34,1,0,1,0,1,2,10,12
2010,533,0,0,0,0,0,125,44,18,6,12,40,0,0,0,1,1,2,8,8
2010,534,795.773543446795,52,1,0,1,89,35,11,20,7,39,1,0,0,1,6,1,NA,NA
2010,535,811.883626076175,40,1,0,0,99,36,12,17,11,35,1,0,1,0,1,2,12,10
2010,536,967.949506646509,40,1,0,1,120,33,12,18,23,41,1,0,0,1,3,NA,8,8
2010,537,2446.23765664511,45,1,1,1,102,35,13,9,3,35,1,0,1,0,0,1,12,12
2010,538,1311.61391237121,50,1,0,0,122,38,16,13,10,36,1,0,0,0,1,2,8,8
2010,539,1500.01960944629,45,1,0,0,96,45,14,13,5,37,1,0,1,0,2,3,10,6
2010,540,1785.59496392415,40,1,0,0,96,24,13,4,6,35,1,0,0,1,3,1,11,8
2010,541,1906.99316009268,45,1,0,0,109,34,18,11,3,37,1,0,0,1,3,1,9,8
2010,542,1280.52900560767,40,1,1,0,102,32,13,12,4,36,1,0,1,1,7,7,8,6
2010,543,1459.50294014912,40,1,1,1,82,35,13,14,8,35,1,0,0,1,4,5,8,NA
2010,544,1674.10369497273,32,1,0,0,104,32,13,15,6,38,1,0,0,1,3,3,9,NA
2010,545,1849.00469070589,40,1,0,0,99,33,16,10,9,35,1,0,0,1,2,NA,11,12
2010,546,1274.71406898816,40,1,1,0,88,34,12,13,16,36,1,0,1,1,2,1,12,7
2010,547,923.888090582127,40,1,0,1,75,27,12,12,9,35,1,0,1,0,2,2,6,NA
2010,548,1142.54858158907,40,1,0,0,96,33,12,21,16,40,1,0,0,1,1,2,6,8
2010,549,403.101701460298,45,1,0,1,116,36,16,5,6,38,1,0,1,1,2,2,11,12
2010,550,1009.06678766967,40,1,1,1,111,37,16,8,9,34,0,1,1,1,1,1,18,18
2010,551,966.921710821189,40,1,0,1,111,28,12,20,13,42,1,1,1,1,3,4,12,NA
2010,552,473.918531133331,40,1,0,0,98,28,12,14,14,35,0,0,0,1,1,1,12,11
2010,553,1358.41324786072,44,1,0,0,103,37,12,10,9,34,1,0,1,1,0,1,11,NA
2010,554,1804.73606559922,40,1,1,0,108,29,12,16,13,38,1,0,0,1,3,2,8,NA
2010,555,0,0,0,0,1,98,38,11,17,16,41,1,0,1,0,4,5,11,2
2010,556,1153.86669347724,48,1,1,1,107,42,12,23,15,43,1,0,0,1,1,2,11,8
2010,557,810.936049175728,40,1,0,0,69,37,12,16,15,35,1,1,0,1,3,4,10,9
2010,558,1229.17293460936,60,1,1,1,116,40,12,12,10,35,0,0,0,1,4,5,12,9
2010,559,0,0,0,0,0,111,44,15,12,9,36,1,0,0,1,3,1,9,12
2010,560,1858.11551929904,40,1,1,1,79,32,17,9,10,37,1,0,0,1,0,1,8,8
2010,561,1545.43155769979,50,1,0,0,94,37,16,15,8,38,1,0,0,1,1,NA,12,12
2010,562,839.999996318373,40,1,0,1,92,32,12,11,6,34,0,0,0,1,4,NA,14,14
2010,563,1338.19934698862,60,1,0,1,117,39,16,12,3,36,0,0,1,1,1,2,12,10
2010,564,1244.13413818205,40,1,0,1,103,27,14,7,3,35,1,0,0,1,1,1,6,7
2010,565,0,0,0,0,0,106,37,12,5,3,34,1,0,0,1,2,1,12,13
2010,566,959.684035088163,60,1,1,0,104,43,14,10,2,35,1,0,1,1,2,3,14,12
2010,567,1800.37382062811,50,1,1,1,102,26,12,9,2,37,0,0,0,1,4,2,11,8
2010,568,645.123533802184,40,1,0,0,84,14,11,12,5,35,0,1,0,1,3,NA,9,9
2010,569,1352.87967041716,50,1,1,1,105,45,14,17,3,42,1,0,1,1,3,4,8,4
2010,570,3033.01985993807,40,1,0,0,116,42,17,8,3,43,1,0,0,0,6,1,12,13
2010,571,1137.22005007781,45,1,1,1,82,30,10,16,4,38,1,0,0,0,4,4,NA,NA
2010,572,1469.13815518058,40,1,0,0,116,42,15,11,12,39,0,0,0,0,2,1,12,9
2010,573,1008.69375079569,40,1,1,1,103,30,15,15,3,37,1,0,1,0,0,1,11,5
2010,574,543.000267656331,40,1,0,1,79,28,16,10,3,35,1,1,1,0,0,1,11,NA
2010,575,1763.11210960236,40,1,1,0,66,30,11,11,9,35,1,0,0,1,14,4,0,10
2010,576,1187.08037236957,40,1,0,0,87,38,12,19,10,36,1,0,0,0,1,1,12,12
2010,577,1595.21472207551,40,1,0,1,127,48,16,18,13,42,1,0,0,1,4,4,16,16
2010,578,1339.16183573296,55,1,0,0,110,42,16,15,11,35,0,0,0,1,1,2,12,14
2010,579,1408.98370649536,40,1,0,1,109,33,15,14,3,34,1,0,1,1,2,1,11,9
2010,580,1694.98714720205,40,1,0,0,123,37,14,12,3,36,1,0,0,1,0,1,12,NA
2010,581,899.534561951196,45,1,0,1,119,45,16,15,4,37,1,0,0,1,3,1,12,9
2010,582,1860.97070276716,45,1,1,1,111,40,16,13,11,36,1,0,1,0,1,NA,16,12
2010,583,0,0,0,0,1,98,35,14,18,2,42,1,0,0,1,1,NA,10,14
2010,584,1436.50175301725,40,1,0,1,112,39,16,16,14,40,1,0,0,1,0,1,12,16
2010,585,644.860190655309,40,1,0,0,103,40,17,8,6,36,1,0,1,1,1,NA,12,16
2010,586,575.443618873985,40,1,0,0,92,22,11,17,5,41,1,0,1,1,5,6,NA,NA
2010,587,1568.0301563459,40,1,0,0,105,28,12,13,7,35,1,0,0,1,3,1,12,10
2010,588,1070.89192046752,40,1,0,0,97,37,16,14,11,34,1,0,0,1,3,3,9,12
2010,589,1039.54637963229,40,1,0,1,98,34,12,21,16,41,0,0,1,1,3,NA,12,NA
2010,590,694.844586327892,44,1,0,0,122,36,13,12,2,35,1,0,0,0,4,1,16,16
2010,591,1268.60351829946,40,1,1,1,102,46,16,15,12,40,1,0,0,1,6,2,10,12
2010,592,1512.10983721076,40,1,0,0,110,37,12,20,4,43,1,0,0,1,1,1,12,12
2010,593,1306.68743600333,45,1,0,0,103,29,15,11,5,37,1,0,0,1,3,4,12,NA
2010,594,1557.81505587546,50,1,1,1,109,38,12,14,9,37,1,1,1,1,1,2,11,9
2010,595,678.061450393986,40,1,1,0,105,30,12,10,12,34,1,0,0,1,7,6,12,12
2010,596,1517.2197867217,42,1,0,0,119,28,16,12,9,35,1,0,0,1,5,1,10,11
2010,597,1361.22334713273,40,1,0,0,111,44,13,21,14,41,1,0,0,1,4,2,8,11
2010,598,1246.99277481176,30,1,0,0,95,27,12,17,7,40,1,0,1,1,2,3,12,14
2010,599,1377.82882388965,48,1,1,1,119,31,13,19,17,42,1,1,0,1,7,1,11,NA
2010,600,0,0,0,0,0,90,47,12,19,4,42,1,0,0,0,0,1,12,6
2010,601,1671.66095204834,40,1,0,0,82,45,12,11,6,38,1,0,0,1,1,1,11,11
2010,602,1378.34232701647,42,1,0,0,104,37,16,9,11,40,1,0,0,1,2,2,12,6
2010,603,1480.6786495894,50,1,1,0,104,30,13,7,3,35,1,0,0,1,1,2,12,8
2010,604,912.07441051887,40,1,1,1,134,46,18,12,13,42,1,0,1,1,2,1,12,12
2010,605,628.835419106824,50,1,0,0,107,30,18,7,6,34,1,0,0,0,10,1,12,14
2010,606,737.281124756667,40,1,0,1,93,35,12,11,3,36,1,0,0,1,1,2,8,8
2010,607,1049.04641894239,45,1,0,1,105,22,14,10,2,37,0,0,1,1,1,2,12,NA
2010,608,1406.91680741903,40,1,1,1,96,32,12,13,7,37,1,0,0,1,4,3,12,12
2010,609,3033.9890575009,50,1,0,0,106,38,15,10,2,37,1,0,0,1,2,1,12,12
2010,610,585.245276869234,40,1,0,1,62,26,12,19,17,38,1,1,1,0,9,8,2,8
2010,611,1831.35191307292,40,1,0,0,128,50,18,11,14,41,1,0,0,0,1,2,16,12
2010,612,293.914923736625,70,1,0,1,100,43,12,12,5,37,1,0,0,1,3,2,5,8
2010,613,0,0,0,1,1,115,56,18,10,5,41,1,0,0,1,1,1,12,12
2010,614,1126.70125252468,40,1,0,0,116,27,16,13,10,36,1,0,1,0,1,2,16,16
2010,615,1877.28371388993,40,1,1,1,104,47,12,20,5,39,1,0,1,0,8,4,9,10
2010,616,2370.69286329498,40,1,0,0,80,23,11,16,15,38,1,0,0,1,3,NA,10,10
2010,617,0,0,0,0,0,96,43,12,17,18,41,1,0,0,0,4,5,8,8
2010,618,1478.28467700741,45,1,0,1,113,50,17,13,9,38,1,0,0,1,3,3,12,8
2010,619,0,50,0,1,0,92,28,9,18,13,39,1,0,0,1,0,1,8,8
2010,620,1247.66937549576,40,1,0,0,80,34,10,18,18,43,1,0,1,0,3,3,12,10
2010,621,508.194771706387,40,1,0,1,97,45,12,19,2,43,1,0,1,0,3,4,NA,NA
2010,622,580.802274675529,40,1,1,0,94,29,15,12,7,36,1,0,0,0,1,1,12,NA
2010,623,1167.53876472393,40,1,0,0,90,36,12,18,20,37,0,0,1,0,5,5,12,9
2010,624,1078.80941631431,40,1,0,1,112,38,12,15,6,43,1,0,0,1,5,3,11,12
2010,625,0,0,0,0,1,104,36,12,15,11,38,1,0,0,0,0,1,12,12
2010,626,1490.79608489391,40,1,1,0,118,44,13,10,15,37,1,0,0,1,0,1,12,9
2010,627,1912.36376904037,40,1,0,0,123,42,17,14,11,43,1,0,1,0,2,3,12,6
2010,628,1651.49148574628,60,1,0,0,96,24,18,9,9,37,1,0,1,1,4,2,12,18
2010,629,428.826381888483,50,1,0,1,94,34,12,13,5,35,1,0,1,0,6,4,7,7
2010,630,612.827121313996,45,1,0,1,98,34,16,9,3,35,1,0,0,0,3,1,12,12
2010,631,1213.99381708492,40,1,0,0,89,31,12,13,7,33,1,0,0,1,2,3,13,12
2010,632,1676.14677708787,45,1,1,1,85,39,12,18,5,39,1,0,0,1,2,1,12,12
2010,633,2311.79592527733,40,1,1,1,106,41,16,15,16,38,1,0,1,1,2,1,14,12
2010,634,818.452729224284,50,1,0,0,89,21,12,15,7,35,1,0,0,0,1,2,7,6
2010,635,1017.58957953893,40,1,0,0,110,45,13,14,4,40,1,0,1,1,2,NA,12,16
2010,636,1151.73166236834,50,1,1,1,101,34,17,10,2,35,1,0,1,1,1,2,15,15
2010,637,0,0,0,0,0,81,36,12,17,15,39,1,0,1,0,1,1,12,NA
2010,638,878.420996286902,40,1,1,1,105,54,18,8,16,39,1,0,0,1,1,1,12,12
2010,639,962.899924452524,40,1,1,1,96,22,11,11,2,34,1,0,1,1,4,3,8,8
2010,640,721.453876102529,40,1,0,1,108,48,12,25,14,43,1,0,0,1,3,1,8,7
2010,641,0,0,0,0,1,82,30,10,15,3,38,1,0,0,0,4,4,NA,NA
2010,642,779.327774734406,40,1,0,1,99,26,12,15,12,34,1,1,1,1,8,6,9,12
2010,643,1462.29940880893,40,1,1,1,119,30,16,6,8,37,1,0,0,1,1,1,12,10
2010,644,918.497647335941,40,1,1,0,112,46,15,8,3,42,1,0,0,1,2,1,12,16
2010,645,1011.7962239639,40,1,1,1,118,41,14,10,17,38,1,0,1,0,3,1,NA,12
2010,646,1124.70021511555,48,1,0,0,110,37,18,14,4,42,0,1,0,1,1,1,12,12
2010,647,1217.66872984369,44,1,0,0,115,37,12,14,5,34,1,0,0,1,3,2,NA,NA
2010,648,1383.71404489458,42,1,0,1,108,38,17,9,3,36,1,0,0,1,2,1,12,14
2010,649,1590.10622518121,45,1,0,0,106,37,12,5,3,34,1,0,0,1,2,1,12,13
2010,650,1662.59529686707,40,1,0,1,96,19,12,14,4,34,0,0,1,1,2,3,12,12
2010,651,752.873229496135,40,1,0,1,109,31,12,17,22,40,1,0,0,0,4,3,NA,6
2010,652,781.258032926736,40,1,0,1,55,23,12,15,17,38,1,1,1,0,2,1,10,NA
2010,653,2267.74509425316,45,1,0,0,126,40,16,10,15,36,1,0,0,1,1,1,12,16
2010,654,999.883808324936,45,1,0,0,88,27,12,20,22,40,1,0,0,0,2,2,10,12
2010,655,0,0,0,0,0,100,18,12,4,3,33,1,0,0,1,6,2,9,11
2010,656,353.463740872833,60,1,0,0,96,32,16,7,5,35,1,0,0,0,3,NA,12,8
2010,657,743.141737176658,50,1,0,0,94,17,12,11,11,34,1,0,0,1,2,NA,12,8
2010,658,1531.10283934265,40,1,1,1,109,49,17,16,4,43,1,0,0,0,3,3,12,8
2010,659,1627.02489445384,60,1,0,0,125,44,18,7,15,40,0,0,0,1,1,2,8,8
2010,660,1242.53536668967,40,1,0,0,67,23,12,20,7,39,1,1,0,1,2,1,8,8
2010,661,0,0,0,1,1,122,41,14,9,15,40,0,0,0,1,3,2,12,NA
2010,662,852.482937735768,40,1,0,1,102,38,16,12,1,34,1,0,0,1,3,1,12,12
2010,663,1719.10512917578,45,1,0,1,118,40,18,16,14,43,1,0,0,1,1,1,12,12
2010,664,1137.9321410542,32,1,0,1,117,39,16,11,12,35,1,0,1,1,1,2,12,12
2010,665,1464.13521399985,40,1,1,1,89,24,11,17,11,35,1,0,0,1,3,1,9,8
2010,666,792.948463084739,50,1,1,1,106,28,12,15,15,35,1,0,1,0,2,1,7,7
2010,667,1526.87174329394,43,1,1,1,96,27,12,12,1,34,1,0,1,0,1,1,10,10
2010,668,1951.3787177763,40,1,1,1,115,48,16,12,6,42,1,0,1,1,1,2,12,17
2010,669,859.811390914982,40,1,0,1,87,12,9,24,11,42,1,0,1,0,3,NA,5,4
2010,670,1483.80597183713,40,1,1,1,86,31,10,23,8,43,1,0,1,1,9,9,NA,6
2010,671,885.395915523162,40,1,1,0,127,44,12,10,3,33,0,0,1,0,2,2,9,12
2010,672,0,0,0,0,0,74,24,12,14,3,37,1,0,0,1,4,2,10,13
2010,673,2282.34934682732,40,1,0,0,131,41,18,12,13,38,1,0,0,1,7,3,12,12
2010,674,968.623000870762,40,1,0,1,104,37,12,18,16,37,1,0,1,0,1,2,12,9
2010,675,1408.70197555913,40,1,1,1,85,41,10,15,16,43,1,0,0,1,1,2,9,12
2010,676,1548.06050035126,50,1,0,0,99,37,12,14,13,33,1,0,0,1,5,4,10,8
2010,677,797.39127930845,40,1,1,1,116,37,12,13,13,34,1,0,1,0,1,2,8,12
2010,678,1509.30459736475,38,1,1,1,114,35,16,14,8,37,1,0,0,1,0,1,11,11
2010,679,0,0,0,0,1,112,43,14,14,12,38,0,0,0,1,6,6,14,12
2010,680,1400.67139752742,40,1,0,0,95,44,12,16,16,41,1,0,0,1,1,1,12,11
2010,681,1017.9095687075,40,1,0,1,90,33,12,21,10,42,1,0,1,0,1,1,11,11
2010,682,422.972855676998,45,1,0,1,71,24,11,10,2,37,1,0,1,1,13,6,6,6
2010,683,361.414456814041,40,1,1,1,129,40,18,4,6,41,1,0,1,0,3,1,15,15
2010,684,0,0,0,1,0,126,40,16,10,11,36,1,0,0,1,1,1,12,16
2010,685,1052.28183524941,50,1,0,0,112,33,12,12,14,35,1,0,0,1,2,2,12,8
2010,686,1187.53563831632,45,1,0,0,116,35,16,13,10,34,1,0,0,1,2,1,12,12
2010,687,1254.11573887156,55,1,0,0,114,36,12,21,10,42,1,0,0,1,1,NA,10,NA
2010,688,1693.7028801011,60,1,0,0,106,38,15,9,4,35,1,0,1,1,2,2,12,12
2010,689,800.306425552813,40,1,0,0,92,33,15,9,2,33,1,1,1,1,1,2,10,7
2010,690,1243.78906490808,40,1,1,1,107,23,12,15,12,34,1,1,1,1,11,2,6,9
2010,691,1112.7048829525,40,1,0,1,106,36,12,14,19,40,1,0,0,1,4,1,11,13
2010,692,1786.5843973951,50,1,1,0,104,42,13,8,10,36,1,0,1,0,3,1,13,14
2010,693,797.021882893029,45,1,1,1,117,33,12,14,6,35,1,0,0,0,5,2,12,NA
2010,694,281.19793748724,40,1,1,0,128,35,18,10,16,41,0,0,0,1,2,1,16,16
2010,695,2200.47752822965,40,1,0,0,100,40,12,14,12,38,1,0,0,1,1,2,12,8
2010,696,1033.78664459027,40,1,1,0,72,18,10,14,17,42,1,1,0,1,8,9,11,NA
2010,697,933.922359853519,45,1,0,0,99,40,12,18,9,37,1,0,1,0,4,2,10,10
2010,698,2398.82830347225,48,1,1,0,109,38,16,12,4,37,1,0,0,1,3,2,12,NA
2010,699,0,0,0,0,0,98,40,12,11,6,35,0,0,0,1,3,4,12,12
2010,700,388.948546934317,40,1,0,1,82,27,12,12,6,37,1,0,1,0,2,2,12,8
2010,701,1458.85140946195,40,1,0,1,115,38,17,9,12,36,1,0,1,1,2,1,12,16
2010,702,510.546617915362,40,1,0,0,112,35,12,11,5,34,1,0,0,1,8,3,12,NA
2010,703,1717.62973733195,40,1,0,0,78,40,13,13,6,38,1,0,1,1,2,3,12,12
2010,704,1179.84656344986,47,1,0,1,123,45,14,9,17,37,1,0,0,1,3,4,8,12
2010,705,1050.9855066482,36,1,0,0,95,22,12,18,2,43,0,1,1,0,8,9,6,NA
2010,706,1315.05874343024,65,1,0,0,104,39,16,13,11,39,1,0,1,1,2,3,11,12
2010,707,1542.21273945114,40,1,1,0,115,36,14,13,5,34,1,0,0,1,2,2,12,12
2010,708,1256.43949915474,40,1,0,0,86,33,11,16,3,36,1,0,0,1,3,4,9,NA
2010,709,855.826631083452,40,1,0,1,96,38,12,17,3,40,1,0,0,1,1,1,8,2
2010,710,1287.564859123,40,1,1,1,122,38,14,11,12,38,1,0,0,1,2,3,8,10
2010,711,1765.78355137716,35,1,1,1,108,39,14,7,7,33,1,1,0,1,1,NA,12,8
2010,712,0,40,0,0,0,119,49,17,13,9,40,0,0,0,0,2,1,16,16
2010,713,723.422059221556,43,1,1,1,94,38,14,12,10,38,1,0,0,0,1,1,11,12
2010,714,538.575755168858,44,1,0,1,107,40,12,24,16,43,1,0,1,0,2,NA,12,7
2010,715,1136.67958335675,45,1,0,1,89,39,12,11,8,42,1,0,1,1,3,3,15,NA
2010,716,1483.49500094412,40,1,1,1,111,41,17,11,15,42,1,0,0,1,3,2,12,16
2010,717,716.078391639435,40,1,0,0,73,38,12,4,2,36,1,1,0,1,1,NA,NA,NA
2010,718,1019.19556053408,50,1,1,1,113,33,12,14,3,36,1,0,0,0,5,4,6,12
2010,719,1769.75865879319,45,1,0,0,107,31,16,13,2,38,0,0,1,1,2,2,16,16
2010,720,854.101735534285,43,1,1,1,109,29,12,12,14,34,1,0,0,0,2,3,8,7
2010,721,788.540558635183,48,1,0,0,94,35,14,14,10,42,1,0,0,0,2,1,12,12
2010,722,1411.81423583056,50,1,0,0,117,36,14,19,15,39,1,0,1,1,2,3,12,12
2010,723,364.889427761995,45,1,0,1,98,37,12,6,6,35,1,0,1,1,2,NA,12,12
2010,724,677.63890821024,50,1,1,1,121,49,17,16,16,39,1,0,0,1,1,2,11,12
2010,725,0,0,0,0,1,108,47,16,4,0,36,1,1,1,1,2,2,8,8
2010,726,869.57874445438,40,1,0,0,114,39,12,10,6,35,1,0,1,1,6,3,8,8
2010,727,1573.81685463966,40,1,1,1,107,37,12,19,13,40,1,0,0,0,2,3,NA,NA
2010,728,840.642473619686,40,1,0,0,79,36,11,20,3,43,1,0,0,0,3,2,8,8
2010,729,1570.82210822855,50,1,0,0,84,13,12,13,13,37,1,0,0,1,5,2,6,6
2010,730,1236.98457533308,45,1,1,0,125,40,15,6,6,35,0,0,0,0,2,NA,12,12
2010,731,1906.27565574011,40,1,0,0,132,39,17,12,2,38,1,0,1,1,3,1,8,12
2010,732,920.031666713035,50,1,1,0,120,34,12,20,10,40,1,0,0,0,3,4,8,NA
2010,733,1054.62522289214,40,1,0,0,98,42,12,13,2,34,0,0,0,1,3,2,12,12
2010,734,0,50,0,0,1,82,38,12,19,10,41,1,0,1,1,0,1,12,NA
2010,735,1343.11222149496,50,1,0,0,119,42,12,22,5,41,1,0,0,0,3,3,12,8
2010,736,501.670258919642,40,1,0,0,76,28,12,9,6,33,1,1,0,1,4,2,NA,10
2010,737,1256.78550997717,45,1,0,1,119,36,17,12,11,36,1,0,0,0,1,1,13,12
2010,738,884.983804403733,40,1,0,1,101,33,13,12,11,35,1,0,0,0,3,3,12,13
2010,739,789.635215899989,56,1,1,1,99,42,12,19,14,41,1,0,1,1,1,2,12,12
2010,740,477.301851912038,30,1,0,1,106,34,17,8,3,41,0,0,1,0,0,1,14,12
2010,741,1969.91306670737,50,1,0,1,112,47,18,9,14,43,1,0,0,1,6,1,16,18
2010,742,935.258992564271,50,1,0,1,123,44,14,9,10,36,1,0,0,1,1,2,8,NA
2010,743,1815.3884397657,40,1,1,0,104,29,16,9,8,34,1,0,0,1,3,1,12,12
2010,744,1248.44747323133,40,1,1,1,97,28,13,12,5,35,1,0,1,1,2,1,12,12
2010,745,1055.75601587783,50,1,0,1,104,36,16,13,11,35,1,0,0,1,1,1,12,11
2010,746,3287.85772478979,65,1,1,1,120,50,14,16,15,41,1,0,1,1,1,2,12,NA
2010,747,2799.7332214021,40,1,0,0,120,48,16,20,6,42,1,0,1,1,3,3,12,12
2010,748,0,0,0,1,0,110,23,12,15,13,37,0,0,0,1,2,2,5,11
2010,749,854.681879005534,40,1,1,1,100,34,12,18,14,41,1,0,0,0,1,2,8,8
2010,750,1252.96190582394,40,1,0,0,93,46,12,17,3,35,1,0,0,1,2,2,9,12
2010,751,485.286959294832,40,1,0,0,117,36,18,12,3,36,0,0,0,0,3,4,NA,NA
2010,752,1645.80902707204,40,1,1,0,92,34,13,11,6,35,1,0,1,1,3,4,12,10
2010,753,542.653209587224,55,1,0,1,108,47,16,5,3,36,1,1,1,1,2,2,8,8
2010,754,1001.98180824933,45,1,0,0,115,46,16,15,6,39,1,0,0,1,1,2,12,8
2010,755,564.435211009497,40,1,0,1,129,34,16,13,12,35,1,0,0,1,2,1,13,16
2010,756,0,0,0,0,0,99,25,12,18,12,39,0,0,0,0,1,1,12,12
2010,757,930.954623013921,42,1,0,0,101,34,16,16,13,36,1,0,1,1,0,1,12,12
2010,758,1300.94074904464,50,1,0,0,97,45,12,20,18,41,1,0,0,1,1,2,12,12
2010,759,1160.25458653822,40,1,0,0,110,39,16,16,13,42,1,0,0,0,2,1,12,7
2010,760,1954.30542869076,40,1,0,0,108,40,12,20,20,41,1,0,1,1,1,1,9,12
2010,761,0,0,0,0,0,74,26,15,10,3,35,1,1,1,1,3,3,7,6
2010,762,1727.01479097512,35,1,0,0,100,38,12,14,15,36,1,0,0,1,4,2,11,NA
2010,763,2223.07509831647,50,1,0,0,107,41,14,18,13,37,1,0,1,1,0,1,12,12
2010,764,919.043982382581,20,1,0,0,85,27,10,15,3,40,1,1,1,1,3,NA,6,10
2010,765,1149.88000369294,50,1,0,1,96,33,13,12,14,35,1,0,0,1,3,2,10,11
2010,766,0,0,0,0,0,95,44,12,18,15,40,1,0,0,1,1,1,12,11
2010,767,944.665496154064,40,1,1,1,100,32,12,8,8,34,1,0,1,1,3,2,12,4
